text,true_label,chatgpt_prediction
"ისტორიულ-გეოგრაფიული ბორჯომიშ ლეხერი უმოს ფართო ტერიტორიას იკათუანს. ჯოხოდვალა „ბორჯომიშ ლეხერი“ მაართათ 1819 წანაშ საბუთის მუთმობხვადჷნა. თეიშახ თის სადგერიშ ლეხერი ჯოხოდჷ (XV ოშწანურაშე) დო მტკვარიშ (ტაშისკარშე აწყურშახ), მუშჸურე სადგერიშ (იკათუანდჷ სადგერშე წაღვერ-კიმოთესუბანს დო თორ-ბაკურიანს) დო გუჯარეთიშ ლეხერეფშე აკმოდირთუდჷ. არქეოლოგიური რკუალა-გორუათ იდასურებუ, ნამჷ-და ბორჯომიშ ლეხერს მაართაჸოფირ ადამიერს უხორუდჷ. II-IV ოშწანურეფს თაქ თორიშ საერიშდუდოქ დირსხუ, ნამუსჷთ XV ოშწანურაშახ თორიშ აკანი ჯოხოდჷ. XV ოშწანურას თაქ ავალიშვილეფიშ სათავადექ (საავალიშვილე) დირსხუ. XV ოშწანურაშ ბოლოს ბორჯომიშ ლეხერი სამცხე-საათაბაგოწკჷმა ართო ოსმალეთიქ ქიხვამილუ, მახორობაშ ნორთიქ ნტერწკჷმა ბურჯაფის დოღურჷ, დოსქილადირქ ჟიმოლენ ქართლიშა დო იმერეთშა გოხირზუ.",xmf,kat
"Lakci (Kazikumuhci, Laki; Лакцы, Лаки, Казикумухцы), jedan od dagestanskih naroda nastanjenih u Dagestanu, koji jezično pripada laksko-darginskoj podskupini dagestanske skupine nahsko-dagestanske etnolingvističke porodice. Lakci sami sebe zovu Lak i smatraju da su potomci plemena Gumik.",bos,lbe
"Паськыт кильымо дэремез пумитаны луэ на Дэри (Завьялово) но Пичи Пурга ёросъёсын улӥсьёс вылысь. Cӧзул но кильымъёс вискытӥ ӝуткаса яке бичаса куэм сюбег дэра вурӟо вал. Сыӵе нимысьтыз куэм дэразы ӧвӧл ке, басма вандэт вурӟылӥллям. Мылазь кыретэз* пырак вандэмын, котырыз пужыё басма вандэтъёсын чебермамын. Ӵапак сое ик «муресазь» шуо. Сюбег сирес ултӥз мыд-мыд палтӥз мылазь кырет борды пунэм калъёс вурӟисько. Гольык гадьзэс ватон понна дэрем улазы ньыль сэрего мурескышет (диал.: кыкрак) нулло. Чын лымшор удмуртъёслэн чалмазы кык пумо вылэм: одӥгъёсызлэн пумъёссы кузесь (40 см), басма вандэтэн яке пӧртэм буёло шортъёсын кильымамын. Мукетъёсызлэн пумъёссы вакчиесь (20-25 см), векчи базар ыж гон яке буртчин шортъёсын тугъямын. Таӵе чалмаос нулло вылэм Дэри ёросын но Пичи Пурга ёросысь куд-ог гуртъёсын улӥсьёс.",udm,udm
"Optiese vesel kan nie met die hand gelas word nie; slegs met die hulp van ’n elektroniese toestel. Die proses word smeltlas (ook fusielas) genoem. Die vesel word eers skoongemaak deur dit af te vee met ’n alkohollappie en dan die punte af te sny met ’n veselklower. Vervolgens word die nuwe punte in die lasmasjien geplaas, wat dit versigtig drie-dimensioneel belyn.",afr,afr
"Markara distritu; (kastilla simipi: Distrito de Marcará) nisqaqa Piruw suyupi huk distritum, Qarwa pruwinsyapi, Anqash suyupi. Uma llaqtanqa Markara llaqtam.",que,que
"Ari 2010 GU6 mangrupa hiji astéroid. Ieu asteroid téh bagéan tina astéroid Apollo, anu nganjrek deukeut jeung marcapada. Ékséntrisitas orbit ieu astéroid kacatet gedéna 0.679, sedengkeun magnitudo mutlakna 20.7. Ari nu jadi référénsina mah nyaéta MPO�190721.",sun,sun
"San Pedro Garza García es governado por un alkalde, dos sindikos, ocho rejidores por mayoria i katren rejidores designados por representasion proporsionala. Kada governo tiene un periodo de tres anyos i se asigna de forma demukratika en votasiones a traves sivdadanos adeados a 18 anyos arriba.",lad,spa
"די אידישע באפעלקערונג אין קעיפינג ציילט היינט אינגאנצן 100 פאמיליעס (בערך 500 נפשות). קעיפינג געפינט זיך 300 מייל פון דער הויפט שטאט בייזשינג. די קעיפינג אידן האבן געהאנדלט מיט סחורה'ס וועלכע זיי האבן עקספארטירט צו מערב און דרום אזיע, היינט די לענדער פון אפגאניסטאן, און אינדיע. די אידן אין קעיפינג האבן אויך געהאנדל'ט מיט זייערע כינעזער אידישע ברודער וועלכע האבן געוואוינט אין 6 שטעט, אריינגערעכנט א קליינע גרופע אין די הויפט שטאט בייזשינג. די אידן האבן דארט געהאט א גרויסע שטאטישע שול וועלכע איז געבויט געווארן מיט איבער 1000 יאר צוריק ווי פריער דערמאנט. די שול איז געווען א היסטארישע און איז געווען באליבט און געערט ביי אלע אידן אין שטאט. אין 840' איז די שול צוזאמענגעפאלן פון א מעכטיגע ערדציטערניש וועלכע האט פארוואוסט גאנצע שטעט אין כינע. די אידן אין קעיפינג האבן שטארק באוויינט זייער פארלוסט אבער האבן נישט געהאט דאס געלט אויפצובויען נאכאמאל אזא גרויסע און שיינע שול נאר האבן ארויסגעדינגן אן ארט פאר א צייטווייליגע שול. ביי די מלחמה יארן ווען מער אידן זענען אנגעקומען קיין כינע האט מען געבויט 2 נייע שולן, פון וועלכע איינס שטייט נאך היינט. די אידן אין קעיפינג זענען שטענדיג געווען אפגעזונדערט פון די אידישע וועלט אפילו נאכדעם וואס מען האט שוין געהאט צוריקגעמאכט קאנטאקט מיט זיי. ביי די קריג צייטן ווען אידן האבן באזעצט האנג קאנג און שאנכאי זענען זיי געגאנגען באזוכן די קעיפינג אידן און זיי געבעטן צו קומען וואוינען קיין שאנכאי וואו עס איז געווען א אידישע צענטער מיט קהילות און ישיבות. אבער די קעיפינג אידן האבן זיך נישט וויסנדיג געמאכט און ווייטער געבליבן זיצן עלנד אליין. די אידן וואס זענען זיי געגאנגן באזוכן האבן שפעטער געזאגט אז טייל פון די אידישע פאמיליעס זענען געווארן ריכטיגע כינעזער מיט אלע מפרשים. קיינע פון די קעיפינג אידן זענען היינט מער נישט קיין שתומ""צ ליידער און זיי געדענקן קוים אז זיין שטאמען פון אידן. אין די לעצטע יארן האבן צוויי קעיפינג איינוואוינער געשאפט געלט און אנגעהויבן בויען א מוזעאם וואו זיי וועלן צוזאמענברענגן אידישע ארטיקלן און היסטארישע דאקומענטן פון די אידן אין קעיפינג. די אמעריקאנער אידישע קאנגרעס העלפט שטארק ארויס די קעיפינג אידן כדי צוריקצוברענגן כאטש א פארמאלע אידישע לעבן. זייער אסאך אידישע טוריסטן ווערן געגעבן ביליגערע פרייזן און ווערן געבעטן צו פארן באזוכן די קעיפינג אידן.",yid,yid
"Tað hevur ikki verið vanligt at svanur eigur í Føroyum, men í 2008 kom eitt svanapar á vatninum á Eiði út við tveimum ungum, og í 2009 fingu tey 7 ungar síðst í mai mánaði.",fao,fao
"Si Abraham Kahlil Mitra (ipinanganak 3 Enero 1970) ay isang politiko sa Pilipinas. Kasalukuyan siyang nasa huling termino bilang mambabatas sa ika-14 Kongreso ng Pilipinas at kinakatawan niya ang ikalawang distrito ng Palawan. Anak siya ng yumao at dating Speaker ng Mababang Kapulungan na si Ramon Mitra, Jr.. Nagtapos sa San Beda College sa kursong BS Managemnent, isa rin siyang negosyante.",tgl,tgl
"Lo Grinjo est un mamifèro sârvâjo et imaginèro que vive dedens los cârros isolâs de les Ârpes, solament en Vâl d’Aoûta. En defôr de les Ârpes, il est asse-ben cognu coment Grinch, un pèrsonâjo de ficcion coment na chôche-vielye que vat contre Chalendes.",frp,oci
"ব্রাজিলর ২০০০ মারির মানুলেহা (লোক গননা) অনুসারে মোকাজুবা পৌরসভাহানর জনসংখ্যা ইলাতাই ২০,৫৫০ গ। অতার মা মুনি ৫১% (১০,৪৯৭গ) বারো জেলা/বেয়াপা ৪৯%(১০,০৫৩গ)। এরে পৌরসভার মানু ১৪,৫৭০গ শহরেদে বারো ৫৯৮০গ গাঙেদে থাইতারা। হারি বর্গ কিলোমিটারে ২৩.৬গ মানু পরিসি।",bpy,ben
"Dänoo is de Prinz Euscheen wirra zurigg ufde Balkan un hodde Dirke alles abgenumm, wose sisch im 16. Joahunnad õõgeaischnd hän. De greeschde Kluu waa än Õõgriff am 11. Sebdemba 1697, wia die Dirge baim Iwwagong iwwa die Daiß erwischd hod. Des hods Raisch 429 Mann gekoschd inglusiv 28 Offizia, de Suldan awwa hod rund 25.000 Mann väaloore!",pfl,gsw
"Sṳ-chûng-khî (市中區) he Chûng-koet Si-chhôn‎-sén Nui-kông-sṳ só kón-hot ke khî. Chúng mien-chit 388 phìn-fông kûng-lî, 2002-ngièn ngìn-khiéu 54-van ngìn.",hak,cdo
每年嘅6月26號就係國際禁毒日（粵拼：gwok3 zai3 gam3 duk6 jat6），全名嗌禁止藥物濫用同唔合法販賣運輸日（gam3 zi2 joek6 mat6 laam6 jung6 tung4 ng4 hap6 faat3 faan2 maai6 wan6 syu1 jat6，英文：International Day Against Drug Abuse and Illicit Trafficking），第個名係國際反毒品日（粵拼：gwok3 zai3 faan2 duk6 ban2 jat6），而國際禁毒日係要求成個地球要關注啲毒品嘅問題，重號召全球人民一齊解決毒品嘅問題同抵制毒品嘅危害。,zh-yue,yue
قابل غور گل ایہہ اے کہ ’’میاں‘‘ شبد صرف پنجاب وچ ای ورتیا جاندا اے، جیہڑا وڈیاں بزرگاں دی عزت لئی بولیا جاندا اے۔ میاں غلام نبی شوری دی کوئی اولاد نہیں سی۔ کجھ لوک ایہہ آکھدے سن کہ اوہناں دا ویاہ اِی نہیں سی ہویا، پر کھشیتر موہن سوامی نے اوہناں دی ووہٹی دا ناں بھانگیرن لکھیا اے۔ اوہناں دا اِک لے پالک پُتر اشرف خاں سی، جیہنے رام پور دے سارنگی نواز بنیاد حسین نوں سارنگی دی تعلیم دِتی۔ میاں شوری دی وجہ توں بھارت وچ ’’شوری گھرانے‘‘ دا جم ہویا۔ ایس گھرانے وچ چار ریتاں دا گانا گایا جاندا اے، جیہڑا بھارت دے کسے وی ہور گھرانے وچ نہیں اے۔ (8) میاں شوری سادھو سنت، فقیر، درویش، بے پرواہ اتے طمع توں پاک شخص سن۔ اِک واری نواب آصف الدولہ (1779-1775ء) اپنی سواری تے لنگھ راے سن کہ اوہناں دی اَکھ میاں شوری تے پئی۔ نواب آصف الدولہ نے اوہناں نوں ویکھدیاں اِی اپنے ول آؤن دا سدّا دتا۔ میاں شوری نے اوسدے جواب وچ آکھیا کہ مینوں تہاڈے گھر دا پتہ نہیں۔ نواب صاحب نے کیہا کہ تُسی کسے توں وی پچھ لو گے تاں میرے کول چھیتی اپڑ جاؤ گے۔ ایس گل توں میاں شوری دے سِدھے پن دا اندازہ لگ جاندا اے۔,pnb,urd
"Lázeňská budova je ve čtvrti města Teplice, s úřední adresou U Hadích lázní 1118, 415 01 Teplice. Z jejich druhé strany je park Sady Čs. armády, poblíž je několik dalších lázeňských budov.",ces,ces
"Vilslev er en by i Sydvestjylland med 452 indbyggere (2017), beliggende 2 km vest for Gredstedbro, 9 km syd for Bramming, 10 km nordvest for Ribe og 20 km sydøst for Esbjerg. Byen hører til Esbjerg Kommune og ligger i Region Syddanmark.",dan,dan
"1877-ci ilin əvvəllərində Türkiyə ilə Rusiya arasında son dərəcə kəskin vəziyyət yarandı. Çar Rusiyası Qara dəniz boğazlarının açılmasını Türkiyədən israrla tələb edir və üstəlik Balkanlarda öz nüfuzunu gücləndirmək üçün fəal mübarizə aparırdı. Nəhayət, bu qığılcımlardan alov törədi. Aprelin 24-də Rusiya rəsmi olaraq Türkiyəyə müharibə elan etdi. Mayın 23-də yenidən orduya çağırılan podpolkovnik Əsədulla bəy Yadigarov Qafqazın Gəncə, Bakı, Zaqatala və Qazax bölgələrindən cəbhə üçün nizami süvari dəstələri təşkil etməyə ezam olundu. İki aydan çox cəbhə üçün araba, furqon, qoşqu atı toplanmasında çalışdı. Gəncənin və Qarabağın bəy, xan oğullarından iki yüz nəfərlik könüllü müsəlman süvari dəstəsi yaradıb özü ilə cəbhəyə apardı. Balkanlardakı hərbi əməliyyatlarda iştirak edən podpolkovnik Əsədulla bəy Yadigarov döyüş qabiliyyətinə görə üçüncü dərəcəli ""Müqəddəs Anna"" (qılınc və bantla birgə), dördüncü dərəcəli ""Müqəddəs Vladimir"" (qılınc və bantla birgə) ordenləri ilə təltif olundu. Müharibədən sonra da Qafqazdakı nizami orduda nümunəvi zabit kimi xidmət edən Əsədulla bəy məsul hərbi vəzifələrdə çalışıb. O, 1881-ci il mayın 30-da Qafqaz Hərbi Teleqraf parkının komandiri, 1883-cü il aprelin 13-də Qafqaz sanitar batalyonunun komandiri təyin olunub. Həmin il mayın 18-də qüsursuz xidmətinə görə Əsədulla bəy Yadigarova polkovnik rütbəsi verilib. 1889-cu il oktyabrın 16-da polkovnik Əsədulla bəyə məsul vəzifə tapşırılıb – Əlahiddə Qafqaz Ordusu komandanının əmrilə yetmiş səkkizinci Navahin alayının komandiri. 1895-ci il oktyabrın 12-də isə polkovnik Əsədulla bəy Yadigarova piyada qoşunları üzrə general-mayor fəxri rütbəsi verilib. Ömrünün otuz iki ilini nizami orduda şərəflə xidmət edən general Əsədulla bəyin təltifat kitabçasında ona kavaler ordenləri ilə təltif göstərilir: ""Müqəddəs Stanislav"" ordeninin üç dərəcəsi (1874, 1883, 1898-ci illərdə), ""Müqəddəs Vladimir"" ordeninin üçüncü və dördüncü dərəcəsi (1879 və 1893-cü illərdə), ""Müqəddəs Anna"" ordeninin ikinci, üçüncü dərəcəsi (qılınc və bantla birgə 1877, 1889-cu illərdə). O həm də 1884-cü ildə isə əlahəzrət imperatorun şəxsi təşəkkürünə layiq görülüb.",aze,aze
